row	key	string_key	name	class	tags	tier	value_copper
5878	950036	Logger_BackPack_II	Woodcutter's Pack	accessory	accessory backpack equipment tier-1	1	85
5879	950038	Mine_BackPack_I	Quarrier's Pack	accessory	accessory backpack equipment tier-1	1	85
5880	950039	Deer_Porter_BackPack	Deer Pack	accessory	accessory backpack equipment tier-1	1	85
5881	950040	Beekeeping_BackPack	Beekeeper's Pack	accessory	accessory backpack equipment tier-1	1	85
5882	950041	Merchant_BackPack_III	Peddler's Pack	accessory	accessory backpack equipment tier-1	1	85
5883	950052	Weapon_BackPack_I	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5884	950054	Weapon_BackPack_III	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5885	950055	Weapon_BackPack_IV	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5886	950057	Weapon_BackPack_VI	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5887	950058	Weapon_BackPack_VII	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5888	950059	Weapon_BackPack_VIII	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5889	950060	Medikit_BackPack_I	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5890	950061	Medikit_BackPack_II	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5891	950062	Medikit_BackPack_III	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5892	950063	Medikit_BackPack_IV	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5893	950064	Medikit_BackPack_V	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5894	950065	Medikit_BackPack_VI	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5895	950067	Medikit_BackPack_VIII	Healer's Pack	accessory	accessory backpack equipment tier-1	1	85
5896	950069	Weapon_BackPack_X	Weaponsmith's Pack	accessory	accessory backpack equipment tier-1	1	85
5897	950073	Flolin_BackPack	Pororin Pack	accessory	accessory backpack equipment tier-1	1	85
5898	950044	Wheel_BackPack	Wheelwright's Pack	accessory	accessory backpack equipment tier-1	1	85
5899	950045	Fish_BackPack_II	Angler's Pack	accessory	accessory backpack equipment tier-1	1	85
5900	950046	Bell_BackPack	Bell Pack	accessory	accessory backpack equipment tier-1	1	85
5901	950047	Turtle_BackPack	Turtle Pack	accessory	accessory backpack equipment tier-1	1	85
5902	950048	Furniture_BackPack	Carpenter's Pack	accessory	accessory backpack equipment tier-1	1	85
5903	950049	Cage_BackPack	Birdcage Pack	accessory	accessory backpack equipment tier-1	1	85
5904	1000370	Bear_BackPack	Bear Pack	accessory	accessory backpack equipment tier-1	1	85
5905	950050	Logger_BackPack_III	Woodcutter's Pack	accessory	accessory backpack equipment tier-1	1	85
5906	950071	Logger_BackPack_IV	Woodcutter's Pack	accessory	accessory backpack equipment tier-1	1	85
5907	950072	TrollMerchant_BackPack_I	Troll Peddler's Pack	accessory	accessory backpack equipment tier-1	1	85
5908	950076	ScrapMetal_BackPack_II	Scrap Metal Pack	accessory	accessory backpack equipment tier-1	1	85
5909	950077	ScrapMetal_BackPack_III	Scrap Metal Pack	accessory	accessory backpack equipment tier-1	1	85
5910	1001185	Watcher_BackPack	Watcher Pack	accessory	accessory backpack docking equipment tier-3	3	85
5911	1001234	Flolin_BackPack_FlowerDrone_I	Florindale Flower Bomb Pack	dev	accessory backpack dev docking equipment tier-3	3	85
5912	1001530	Desert_BackPack_I	Desert Pack	accessory	accessory backpack equipment tier-1	1	85
5913	1001422	Gregor_OneHandShield	Khaled Shield	shield	docking equipment extractable important no-sell preorder quest shield special tier-2 weapon	2	1
5914	1473348912	WellsKnight_PlateArmor_Armor	Grotevant Plate Armor	body-armor	armor body-armor equipment extractable important no-sell preorder quest special tier-2	2	1
5915	1000303	WellsKnight_PlateArmor_Cloak	Grotevant Cloak	cloak	armor cloak equipment extractable important no-sell preorder quest special tier-2	2	1
5916	2094675372	WellsKnight_PlateArmor_Gloves	Grotevant Plate Gloves	gloves	armor equipment extractable gloves important no-sell preorder quest special tier-2	2	1
5917	697368607	WellsKnight_Plate_Boots	Grotevant Plate Boots	boots	armor boots equipment extractable important no-sell preorder quest special tier-2	2	1
5918	1955057078	WellsKnight_PlateArmor_Helm	Grotevant Plate Helm	helm	armor docking equipment extractable helm important no-sell preorder quest special tier-2	2	1
5919	1000521	Kliff_PlateArmor_Helm	Kairos Plate Helm	helm	armor equipment extractable helm important no-sell preorder quest special tier-2	2	1
5920	1000524	Kliff_PlateArmor_Armor	Kairos Plate Armor	body-armor	armor body-armor equipment extractable important no-sell preorder quest special tier-2	2	1
5921	1000546	Kliff_PlateArmor_Cloak	Kairos Cloak	cloak	armor cloak equipment extractable important no-sell preorder quest special tier-2	2	1
5922	1000560	Kliff_PlateArmor_Gloves	Kairos Plate Gloves	gloves	armor equipment extractable gloves important no-sell preorder quest special tier-2	2	1
5923	1000567	Kliff_Plate_Boots	Kairos Plate Boots	boots	armor boots equipment extractable important no-sell preorder quest special tier-2	2	1
5924	13604	Legendary_SkullKnight_OneHandShield	Balgran Shield	shield	docking equipment extractable important no-sell preorder quest shield special tier-2 weapon	2	1
5925	1512009	Kritha_HorseArmor_Helm	Exclaire Champron	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5926	1562354751	Marni_HorseArmor_Armor	Exclaire Barding	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5927	1513009	Kritha_HorseArmor_Saddle	Exclaire Saddle	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5928	1000591	HorseShoe_HorseArmor_Stirrup_V	Exclaire Stirrups	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5929	300023	Light_Arrowhead_Leader_OneHandBow	Tormented Soul Bow	weapon	bow docking equipment extractable important no-sell npc-weapon-pool preorder quest ranged special tier-2 weapon	2	1
5930	1000082	Troopers_TwoHandSpear	Derictus Spear	weapon	equipment extractable important no-sell npc-weapon-pool preorder quest spear special tier-2 two-hand weapon	2	1
5931	1000083	Verheim_TwoHandSword	Sielos Longsword	weapon	equipment extractable important longsword no-sell npc-weapon-pool preorder quest special tier-2 two-hand weapon	2	1
5932	1512001	Troopers_HorseArmor_Helm	Hyperion Champron	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5933	1511001	Troopers_HorseArmor_Armor	Hyperion Barding	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5934	1513001	Troopers_HorseArmor_Saddle	Hyperion Saddle	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5935	1514001	Troopers_HorseArmor_Stirrup	Hyperion Stirrups	mount-gear	equipment important mount-gear no-sell preorder quest special tier-2	2	1
5936	10044	Gold_Plating_Lantern	Shroud Lantern	tool	docking equipment important lantern no-sell preorder special tier-0 tool	0	1
5937	1002555	Twich_Earring	Purple Scout Earring	earring	accessory earring equipment extractable important no-sell platform-bonus preorder special tier-1	1	1
5938	1003188	Twich_Necklace	Purple Scout Necklace	necklace	accessory equipment extractable important necklace no-sell platform-bonus preorder special tier-1	1	1
5939	1003189	Twich_Ring	Purple Scout Ring	ring	accessory equipment extractable important no-sell platform-bonus preorder ring special tier-1	1	1
5940	1003190	Twich_Lantern	Purple Scout Lantern	tool	docking equipment important lantern no-sell platform-bonus preorder special tier-0 tool	0	1
5941	1003191	Twich_Leather_Helm	Purple Scout Hat	helm	armor equipment extractable helm important no-sell platform-bonus preorder quest special tier-1	1	1
5942	1003192	Twich_Fabric_Armor	Purple Scout Armor	body-armor	armor body-armor equipment extractable important no-sell platform-bonus preorder quest special tier-1	1	1
5943	1003193	Twich_Fabric_Cloak	Purple Scout Cloak	cloak	armor cloak equipment extractable important no-sell platform-bonus preorder quest special tier-1	1	1
5944	1003194	Twich_OneHandShield	Purple Scout Shield	shield	docking equipment extractable important no-sell platform-bonus preorder quest shield special tier-1 weapon	1	1
5945	1003195	Twich_HorseArmor_Helm	Purple Scout Champron	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5946	1003196	Twich_HorseArmor_Saddle	Purple Scout Saddle	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5947	1003197	Twich_HorseArmor_Stirrup	Purple Scout Stirrups	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5948	1003198	Bilibili_Earring	Blue Scout Earring	earring	accessory earring equipment extractable important no-sell platform-bonus preorder special tier-1	1	1
5949	1003199	Bilibili_Necklace	Blue Scout Necklace	necklace	accessory equipment extractable important necklace no-sell platform-bonus preorder special tier-1	1	1
5950	1003200	Bilibili_Ring	Blue Scout Ring	ring	accessory equipment extractable important no-sell platform-bonus preorder ring special tier-1	1	1
5951	1003201	Bilibili_Lantern	Blue Scout Lantern	tool	docking equipment important lantern no-sell platform-bonus preorder special tier-0 tool	0	1
5952	1003202	Bilibili_Leather_Helm	Blue Scout Hat	helm	armor equipment extractable helm important no-sell platform-bonus preorder quest special tier-1	1	1
5953	1003203	Bilibili_Fabric_Armor	Blue Scout Armor	body-armor	armor body-armor equipment extractable important no-sell platform-bonus preorder quest special tier-1	1	1
5954	1003204	Bilibili_Fabric_Cloak	Blue Scout Cloak	cloak	armor cloak equipment extractable important no-sell platform-bonus preorder quest special tier-1	1	1
5955	1003205	Bilibili_OneHandShield	Blue Scout Shield	shield	docking equipment extractable important no-sell platform-bonus preorder quest shield special tier-1 weapon	1	1
5956	1003206	Bilibili_HorseArmor_Helm	Blue Scout Champron	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5957	1003207	Bilibili_HorseArmor_Saddle	Blue Scout Saddle	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5958	1003208	Bilibili_HorseArmor_Stirrup	Blue Scout Stirrups	mount-gear	equipment important mount-gear no-sell platform-bonus preorder quest special tier-2	2	1
5959	1001166	Greymane_Nobility_Degree_I	Greymane Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5960	1001118	Hernand_Nobility_Degree_I	Hernandian Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5961	1000251	Pailune_Nobility_Degree_I	Pailunese Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5962	1001167	Demeniss_Nobility_Degree_I	Demenissian Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5963	1001168	Delesyian_Nobility_Degree_I	Delesyian Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5964	1003754	Tashkalpan_Nobility_Degree_I	Tashkalpian Signet	ring	accessory contribution-reward equipment extractable important ring tier-5	5	
5965	1003916	Greyfur_Fabric_Armor_CI	Greymane Cloth Armor	body-armor	armor body-armor cloth contribution-reward equipment extractable important tier-2	2	
5966	113665	Mondian_Leather_Armor	Greymane Light Armor	body-armor	armor body-armor cloth contribution-reward equipment extractable important tier-2	2	
5967	1001143	Greyfur_Fabric_Armor_III	Devan's Cloth Armor	body-armor	armor body-armor cloth contribution-reward equipment extractable important tier-2	2	
5968	1004818	Valnos_Leather_Armor	Valnos Leather Armor	body-armor	armor body-armor contribution-reward equipment extractable important leather tier-2	2	
5969	1004820	Mardain_Leather_Armor	Mardain Leather Armor	body-armor	armor body-armor contribution-reward equipment extractable important leather tier-2	2	
5970	1003928	Demian_Greyfur_Fabric_Cloak_I	Greymane Cloth Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-4	4	
5971	1005446	Demian_Greyfur_Fabric_Cloak_II	Greymane Cloth Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-4	4	
5972	1004564	Demian_Greyfur_Fabric_Gloves	Honorary Greymane Cloth Gloves	gloves	armor cloth contribution-reward equipment extractable gloves important tier-4	4	
5973	101002	Keredig_PlateArmor_Helm	Bolton Plate Helm	helm	armor contribution-reward docking equipment extractable helm important plate tier-2	2	
5974	111165	Bolton_PlateArmor_Armor	Bolton Plate Armor	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-3	3	
5975	1000308	Bolton_PlateArmor_Cloak	Bolton Plate Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
5976	1001120	Hernand_Cloak	Hernandian Noble's Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
5977	9102	Hernand_GuardCaptain_Fabric_Armor	Hernandian Honor Guard Armor	body-armor	armor body-armor cloth contribution-reward equipment extractable important tier-3	3	
5978	12409	Hernand_GuardCaptain_Leather_Gloves	Hernandian Honor Guard Gloves	gloves	armor contribution-reward equipment extractable gloves important leather tier-3	3	
5979	12308	Hernand_GuardCaptain_Leather_Boots	Hernandian Honor Guard Boots	boots	armor boots contribution-reward equipment extractable important leather tier-3	3	
5980	1000272	Hernand_GuardCaptain_Fabric_Cloak	Hernandian Honor Guard Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
5981	1511010	Hernand_HorseArmor_Armor	Hernandian Barding	mount-gear	contribution-reward equipment important mount-gear tier-3	3	
5982	1000556	Hernand_Contribution_Flag	Hernandian Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
5983	1001119	Hernand_Crown	Hernandian Circlet	eyewear	accessory contribution-reward equipment eyewear important quest tier-5	5	
5984	1000632	Calphade_Contribution_Flag	Calphadean Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
5985	1000337	Optionary_Scholar_Stone_cloak	Scholastone Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-1	1	
5986	103112	Huroi_Leather_Helm	Scholastone Cap	helm	armor contribution-reward equipment extractable helm important leather tier-1	1	
5987	12310	Huroi_Leather_Boots	Scholastone Boots	boots	armor boots contribution-reward equipment extractable important leather tier-1	1	
5988	104169	Abidon_Fabric_Helm	Pailunese Hat	helm	armor cloth contribution-reward equipment extractable helm important tier-2	2	
5989	114600	Lunosier_Fabric_Armor	Pailunese Attire	body-armor	armor body-armor cloth contribution-reward equipment extractable important tier-2	2	
5990	1000277	Lunosier_Fabric_Cloak	Pailunese Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-2	2	
5991	14306	Lutis_PlateArmor_Gloves	Pailunese Gloves	gloves	armor contribution-reward equipment extractable gloves important plate tier-2	2	
5992	134011	Lutis_Leather_Boots	Pailunese Boots	boots	armor boots contribution-reward equipment extractable important leather tier-1	1	
5993	1511007	Berkei_HorseArmor_Armor	Berkei Barding	mount-gear	contribution-reward equipment important mount-gear tier-3	3	
5994	1000178	Pailune_Contribution_Flag	Pailunese Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
5995	101054	Checia_PlateArmor_Helm	Chelcia Plate Helm	helm	armor contribution-reward docking equipment extractable helm important plate tier-2	2	
5996	2101035	Maint_PlateArmor_Helm	Demeniss Ceremonial Plate Helm	helm	armor contribution-reward docking equipment extractable helm important plate tier-2	2	
5997	114629	Demeniss_PlateArmor_Armor	Chelcia Plate Armor	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-3	3	
5998	1163804	Optionary_Demeniss_Soldier_Armor	Demeniss Ceremonial Plate Armor	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-3	3	
5999	111147	Dallabici_PlateArmor_Armor	Demeniss Honor Armor	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-1	1	
6000	1000307	Demeniss_PlateArmor_Cloak	Chelcia Plate Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6001	1001124	Demeniss_Cloak	Demenissian Noble's Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6002	1000323	Optionary_Demeniss_Soldier_Cloak	Demeniss Ceremonial Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6003	1511012	Demeniss_HorseArmor_Armor	Demenissian Barding	mount-gear	contribution-reward equipment important mount-gear tier-3	3	
6004	1000688	Demeniss_Contribution_Flag	Demenissian Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
6005	1001123	Demeniss_Crown	Demenissian Circlet	eyewear	accessory contribution-reward equipment eyewear important quest tier-5	5	
6006	1003673	Demeniss_Cross_Necklace	Demeniss Cathedral Necklace	necklace	accessory equipment extractable important necklace tier-3	3	
6007	1003672	Demeniss_Cross_Ring	Demeniss Cathedral Ring	ring	accessory equipment extractable important ring tier-3	3	
6008	2114057	Kintun_ChainMail_Armor	Mortain Chain Mail	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-2	2	
6009	111210	Delesian_Friend_PlateArmor_Armor	Armor of Loyal Friendship	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-1	1	
6010	1001126	Delesyian_Cloak	Delesyian Noble's Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6011	1000317	Delesian_Friend_PlateArmor_Cloak	Cloak of Loyal Friendship	cloak	armor cloak contribution-reward equipment extractable important tier-1	1	
6012	103035	Tesslit_Leather_Helm	Helm of Loyal Friendship	helm	armor contribution-reward equipment extractable helm important leather tier-3	3	
6013	1511008	Delesian_HorseArmor_Armor	Delesyian Barding	mount-gear	contribution-reward equipment important mount-gear tier-3	3	
6014	1000770	Delesyian_Contribution_Flag	Delesyian Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
6015	1001125	Delesyian_Crown	Delesyian Circlet	eyewear	accessory contribution-reward equipment eyewear important quest tier-5	5	
6016	104184	Dragon_Knight_Commander_PlateArmor_Helm	Dragon Flame Helm	helm	armor contribution-reward docking equipment extractable helm important plate tier-3	3	
6017	112078	Dragon_Knight_Commander_ChainMail_Armor	Dragon Flame Armor	body-armor	armor body-armor contribution-reward equipment extractable important plate tier-3	3	
6018	1000286	Dragon_Knight_Commander_ChainMail_Cloak	Dragon Flame Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6019	1511006	Desert_HorseArmor_Armor	Sahareum Barding	mount-gear	contribution-reward equipment important mount-gear tier-3	3	
6020	1001804	Tashkalp_Contribution_Flag	Tommasoan Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
6021	2101037	Lacsha_PlateArmor_Helm	Sahazhad Plate Helm	helm	armor contribution-reward equipment extractable helm important plate tier-3	3	
6022	111255	Sazahan_PlateArmor_Armor	Sahazhad Plate Armor	body-armor	armor body-armor contribution-reward docking equipment extractable important plate tier-3	3	
6023	1000314	Sazahan_PlateArmor_Cloak	Sahazhad Plate Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6024	1001128	Varnia_Cloak	Varnian Noble's Cloak	cloak	armor cloak contribution-reward equipment extractable important tier-3	3	
6025	1001772	Varnia_Contribution_Flag	Varnian Contribution Banner Pike	weapon	banner contribution-reward equipment extractable important pike tier-1 two-hand weapon	1	
6026	1001127	Varnia_Crown	Varnian Circlet	eyewear	accessory contribution-reward equipment eyewear important quest tier-5	5	
6027	250999	Specialty_Cigar_TwoHandAxe		dev	dev greataxe tier-5	5	2760
6028	1000267	LightSaber_TwoHandSword		dev	dev longsword tier-1	1	327
6029	1000675	Wolf_Test_OneHandSword		dev	dev sword tier-0	0	87
6030	1000019	TestTwoHandAxe		dev	dev greataxe tier-1	1	340
6031	1001071	TestShield		dev	dev shield tier-5	5	1510
6032	13800	Lance_OneHandLance		dev	dev spear tier-3	3	1264
6033	210998	Dev_Specialty_Crudell_OneHandAxe		dev	axe dev tier-5	5	1800
6034	200997	TestSword		dev	dev sword tier-1	1	87
6035	200998	Specialty_Mercenary_OneHandSword		dev	dev sword tier-5	5	1170
6036	200999	Specialty_Dragon_Slayer_OneHandSword		dev	dev sword tier-5	5	1170
6037	1001788	Test_OneHandAxe		dev	axe dev tier-1	1	180
6038	1003285	Test_OneHandMace		dev	dev mace tier-1	1	152
6039	1001301	MastKey_Gloves		dev	dev docking gloves tier-5	5	3927
6040	620911	Dev_Growth_Ring_I		dev	dev no-sell ring tier-1	1	1
6041	620912	Dev_Growth_Ring_II		dev	dev no-sell ring tier-1	1	1
6042	620913	Dev_Growth_Ring_III		dev	dev no-sell ring tier-1	1	1
6043	620914	Dev_Growth_Ring_IV		dev	dev no-sell ring tier-1	1	1
6044	620915	Dev_Growth_Ring_V		dev	dev no-sell ring tier-1	1	1
6045	620916	Dev_Growth_Ring_VI		dev	dev no-sell ring tier-1	1	1
6046	620917	Dev_Growth_Ring_VII		dev	dev no-sell ring tier-1	1	1
6047	620918	Dev_Growth_Ring_VIII		dev	dev no-sell ring tier-1	1	1
6048	620919	Dev_Growth_Ring_IX		dev	dev no-sell ring tier-1	1	1
6049	620920	Dev_Growth_Ring_X		dev	dev no-sell ring tier-1	1	1
6050	1000269	Dev_Speed_Ring		dev	dev no-sell ring tier-1	1	1
6051	620997	Dev_Red_Dragon_Ring_Str_HP		dev	dev no-sell ring tier-1	1	1
6052	620998	Dev_Red_Dragon_Ring_Def_HP		dev	dev no-sell ring tier-1	1	1
6053	620999	Dev_Red_Dragon_Ring_MP_Stamina		dev	dev no-sell ring tier-1	1	1
6054	621000	Dev_Red_Dragon_Ring_Immune		dev	dev no-sell ring tier-1	1	1
6055	1001106	TestNeck_1_1		dev	dev necklace tier-5	5	2500
6056	1001107	TestNeck_1_2		dev	dev necklace tier-5	5	2500
6057	1001108	TestNeck_2_1		dev	dev necklace tier-5	5	2500
6058	1001109	TestNeck_2_2		dev	dev necklace tier-5	5	2500
6059	1001110	TestNeck_3_1		dev	dev necklace tier-5	5	2500
6060	1001111	TestNeck_3_2		dev	dev necklace tier-5	5	2500
6061	1001112	TestNeck_4_1		dev	dev necklace tier-5	5	2500
6062	1001113	TestNeck_4_2		dev	dev necklace tier-5	5	2500
6063	1001114	TestNeck_5_1		dev	dev necklace tier-5	5	2500
6064	1001115	TestNeck_5_2		dev	dev necklace tier-5	5	2500
6065	1001116	TestNeck_5_3		dev	dev necklace tier-5	5	2500
6066	1001072	Testarmor		dev	body-armor dev tier-5	5	2910
6067	1000923	Douglas_Leather_Armor_T5_QA		dev	body-armor dev tier-5	5	1740
6068	1000924	Deerking_Leather_Armor_T4_QA		dev	body-armor dev tier-4	4	1218
6069	1000909	Tychaon_Fabric_Armor_T5_QA		dev	body-armor dev tier-5	5	1230
6070	1000911	Scalaphynion_Fabric_Armor_T4_QA		dev	body-armor dev tier-4	4	861
6071	1000910	Tychaon_Fabric_Cloak_T5_QA		dev	cloak dev tier-5	5	1230
6072	1000912	Scalaphynion_Fabric_Cloak_T4_QA		dev	cloak dev tier-4	4	861
6073	1000913	Heisellen_Fabric_Cloak_T1_QA		dev	cloak dev tier-1	1	123
6074	111996	Dev_Red_Dragon_Yann_Leather_Armor		dev	body-armor dev tier-1	1	255
6075	111997	Dev_Red_Dragon_Oongka_Leather_Armor		dev	body-armor dev tier-1	1	255
6076	111999	Dev_Red_Dragon_Kliff_Leather_Armor		dev	body-armor dev tier-1	1	255
6077	1002492	Demian_Fabric_Cloak_V		dev	cloak dev extractable tier-4	4	861
6078	1001257	Socket_Test_Gloves		dev	dev docking gloves tier-4	4	427
6079	1000925	Douglas_Leather_Gloves_T5_QA		dev	dev gloves tier-5	5	610
6080	1000926	Legendary_Deer_Leather_Gloves_T4_QA		dev	dev gloves tier-4	4	427
6081	1000914	Reeddevil_Fabric_Gloves_T5_QA		dev	dev gloves tier-5	5	440
6082	1000915	Tarif_Fabric_Gloves_T4_QA		dev	dev gloves tier-4	4	308
6083	1000916	Tarif_Fabric_Gloves_T3_QA		dev	dev gloves tier-3	3	176
6084	1000917	Hanbok_Fabric_Gloves_T1_QA		dev	dev gloves tier-1	1	44
6085	1002718	Restraint_Rope_Fabric_Gloves_I		dev	dev gloves tier-1	1	44
6086	1000927	Bainian_Leather_Boots_T5_QA		dev	boots dev tier-5	5	520
6087	1000928	Ludvic_Leather_Boots_T4_QA		dev	boots dev tier-4	4	364
6088	1000918	Reeddevil_Fabric_Boots_T5_QA		dev	boots dev tier-5	5	370
6089	1000919	Tarif_Fabric_Boots_T4_QA		dev	boots dev tier-4	4	259
6090	1000920	Tarif_Fabric_Boots_T3_QA		dev	boots dev tier-3	3	148
6091	1000907	Abidon_Fabric_Helm_T5_QA		dev	dev helm tier-5	5	560
6092	1000908	Scalaphynion_Fabric_Helm_T4_QA		dev	dev helm tier-4	4	392
6093	1000921	Deer_King_Leather_Helm_T4_QA		dev	dev helm tier-4	4	546
6094	1000922	Tesslit_Leather_Helm_T2_QA		dev	dev helm tier-2	2	156
6095	620993	Dev_Red_Dragon_HorseArmor_Helm		dev	dev mount-gear tier-4	4	1510
6096	620995	Dev_Red_Dragon_HorseArmor_Stirrup		dev	dev mount-gear tier-5	5	5056
6097	620996	Dev_Red_Dragon_HorseArmor_Armor		dev	dev mount-gear tier-4	4	5150
6098	620994	Dev_Red_Dragon_HorseArmor_Saddle		dev	dev mount-gear tier-5	5	2340
6099	1000261	WarRobot_Body_01	A.T.A.G. Plating Mk I	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	1000
6100	1001094	WarRobot_Body_02	A.T.A.G. Plating Mk II	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3000
6101	1000758	WarRobot_Body_03	A.T.A.G. Plating Mk III	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	5000
6102	1000475	WarRobot_Backpack_01	A.T.A.G. Thrusterpack Mk I	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	1000
6103	1001095	WarRobot_Backpack_02	A.T.A.G. Thrusterpack Mk II	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3000
6104	1001068	WarRobot_Backpack_03	A.T.A.G. Thrusterpack Mk III	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	5000
6105	1001429	WarRobot_Foot_01	A.T.A.G. Boots Mk I	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	1000
6106	1001096	WarRobot_Foot_02	A.T.A.G. Boots Mk II	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3000
6107	1000855	WarRobot_Foot_03	A.T.A.G. Boots Mk III	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	5000
6108	1002744	WarRobot_Fist_01	A.T.A.G. Fist	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6109	1002743	WarRobot_Cannon_01	A.T.A.G. Cannon	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6110	1002503	WarRobot_Laser_01	A.T.A.G. Laser	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6111	1001923	WarRobot_RepairTool_01_L	A.T.A.G. Pincers	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6112	1002745	WarRobot_Gatling_01	A.T.A.G. Machine Gun	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6113	1002501	WarRobot_FlameThrower_01	A.T.A.G. Flamespitter	vehicle-part	atag docking equipment no-discard no-sell tier-5 vehicle-part	5	3500
6114	1002099	WarRobot_RepairTool_01_R	A.T.A.G. Welder	vehicle-part	atag equipment no-discard no-sell tier-5 vehicle-part	5	3500
6115	1002269	Dragon_Armor_01	Abyssal Dragon Armor	mount-gear	equipment mount-gear no-discard no-sell tier-5 vehicle-part	5	10000
6116	1511009	Kritha_HorseArmor_Armor	Calphadean Barding	mount-gear	equipment mount-gear tier-2	2	821
6117	1511011	Orjekel_HorseArmor_Armor	Varnian Barding	mount-gear	equipment mount-gear tier-2	2	821
6118	1002121	Wells_HorseArmor_Armor	Wells Military Barding	mount-gear	equipment mount-gear tier-4	4	5150
